A_000	A_003	A_009	A_019	A_020	A_027	A_033	A_035	A_036	A_050	A_051	A_053	A_065	A_085	A_091	A_098	A_102	A_103	A_104	A_119	A_127	A_146	A_174	A_190	A_200	A_207	A_208	A_220	A_227	A_235	A_240	A_243	A_244	A_247	A_251	A_252	A_256	A_275	A_285	A_291	A_303	A_310	A_320	A_323	A_333	A_338	A_352	A_357	A_362	A_363	A_387	A_396	A_430	A_444	A_446	A_449	A_451	A_452	A_457	A_477	A_486	A_493	A_502	A_513	A_519	A_527	A_529	A_530	A_536	A_539	A_549	A_550	A_553	A_559	A_562	A_563	A_574	A_588	A_590	A_602	A_608	A_612	A_619	A_651	A_664	A_678	A_680	A_691	A_694	A_695	A_722
1.407701e+03	9.935997e+02	1.044900e+03	1.310000e+03	8.155000e+02	1.258200e+03	1.190201e+03	1.081300e+03	1.166400e+03	8.460001e+02	1.107000e+03	8.317003e+02	8.971000e+02	9.751998e+02	9.961002e+02	8.953004e+02	1.205000e+03	9.399004e+02	1.164000e+03	7.343999e+02	7.498998e+02	9.927998e+02	1.038500e+03	8.396999e+02	1.175099e+03	1.090400e+03	1.022500e+03	1.079601e+03	1.122100e+03	9.150000e+02	1.201800e+03	8.876001e+02	8.872003e+02	1.449000e+03	1.011900e+03	8.111000e+02	9.978997e+02	1.139100e+03	8.319996e+02	8.220002e+02	8.390000e+02	5.817002e+02	1.061600e+03	1.014900e+03	9.374000e+02	8.588004e+02	9.357997e+02	1.025700e+03	1.135099e+03	1.122900e+03	9.723999e+02	1.358899e+03	9.492005e+02	1.079400e+03	9.285997e+02	1.117800e+03	8.292004e+02	6.630997e+02	1.357600e+03	1.310700e+03	1.207900e+03	1.100200e+03	5.432001e+02	8.974999e+02	1.000300e+03	7.435000e+02	1.916201e+03	1.071800e+03	9.338001e+02	9.885999e+02	1.501101e+03	1.238399e+03	8.703000e+02	8.783999e+02	7.932996e+02	1.234799e+03	9.578002e+02	5.625997e+02	1.285100e+03	1.313100e+03	1.571400e+03	1.160400e+03	9.145999e+02	8.120000e+02	9.449001e+02	1.200000e+03	1.112200e+03	8.342997e+02	8.673996e+02	9.231997e+02	1.014200e+03
8.841002e+02	9.839997e+02	9.698999e+02	9.633999e+02	1.012900e+03	9.800000e+02	9.852998e+02	9.826998e+02	9.032002e+02	1.000500e+03	9.158998e+02	1.005400e+03	1.029600e+03	1.026100e+03	9.088000e+02	9.585999e+02	8.028997e+02	1.011700e+03	9.999998e+02	1.035400e+03	9.809998e+02	1.017599e+03	1.087000e+03	1.079001e+03	1.000500e+03	9.679998e+02	9.819999e+02	9.724997e+02	9.015996e+02	9.619999e+02	9.343000e+02	9.291998e+02	9.816004e+02	9.655004e+02	9.410999e+02	9.907004e+02	9.738994e+02	9.541002e+02	8.332000e+02	1.012000e+03	1.015700e+03	1.003400e+03	1.067700e+03	1.012800e+03	1.094100e+03	9.594002e+02	1.200100e+03	9.432001e+02	9.542001e+02	1.002200e+03	1.146500e+03	9.956998e+02	9.443998e+02	9.541002e+02	9.510003e+02	1.027100e+03	9.190000e+02	9.010997e+02	9.241998e+02	1.011400e+03	9.951995e+02	9.475997e+02	9.385000e+02	8.999999e+02	1.053500e+03	1.068200e+03	9.172995e+02	9.986996e+02	9.649003e+02	1.072900e+03	9.139003e+02	1.077200e+03	1.035700e+03	9.095001e+02	9.985999e+02	9.062002e+02	8.878998e+02	8.595001e+02	9.591004e+02	9.751998e+02	9.031000e+02	1.003600e+03	9.163996e+02	9.495005e+02	9.632003e+02	1.125900e+03	9.567001e+02	1.014300e+03	8.731998e+02	1.072900e+03	1.071200e+03
2.028401e+03	3.750900e+03	3.444300e+03	3.179400e+03	3.585901e+03	1.079300e+03	1.056200e+03	2.495000e+03	1.285701e+03	1.150500e+03	4.133901e+03	4.068998e+03	1.669100e+03	2.031399e+03	3.258100e+03	1.058000e+03	7.793999e+02	1.530500e+03	1.629900e+03	1.020500e+03	2.205300e+03	8.774998e+02	1.632400e+03	2.121500e+03	6.834599e+03	2.340000e+03	1.739200e+03	1.603200e+03	4.943798e+03	1.518300e+03	2.157101e+03	2.733800e+03	1.315200e+03	2.467699e+03	1.034200e+03	1.416000e+03	2.066300e+03	1.626100e+03	2.093400e+03	2.068001e+03	1.079500e+03	1.013700e+03	1.318800e+03	2.839401e+03	1.494199e+03	2.925402e+03	2.531399e+03	2.270001e+03	2.294001e+03	1.754100e+03	1.777200e+03	2.336600e+03	1.139500e+03	1.676500e+03	1.747600e+03	7.789997e+02	2.459300e+03	3.834899e+03	2.389599e+03	3.525898e+03	1.141900e+03	1.375399e+03	1.414401e+03	2.971898e+03	2.342899e+03	2.752401e+03	1.750000e+03	2.460899e+03	1.218100e+03	2.278501e+03	6.326202e+03	1.665900e+03	1.420000e+03	1.349000e+03	1.213500e+03	1.367199e+03	2.616900e+03	3.350299e+03	2.295601e+03	3.228199e+03	3.937101e+03	2.238099e+03	2.280700e+03	5.002398e+03	1.234400e+03	1.462500e+03	1.137499e+03	2.937101e+03	2.260200e+03	1.490600e+03	7.160298e+03
1.607000e+04	1.241939e+04	1.780790e+04	2.346370e+04	1.088109e+04	1.049480e+04	1.594590e+04	1.176630e+04	2.859081e+04	2.417759e+04	1.267390e+04	1.242279e+04	1.094991e+04	1.213109e+04	1.168550e+04	7.822397e+03	1.245190e+04	1.046060e+04	1.510130e+04	1.147119e+04	1.026090e+04	1.128730e+04	1.408840e+04	7.913998e+03	1.567130e+04	1.217310e+04	1.285220e+04	1.329980e+04	1.431870e+04	1.501510e+04	1.051760e+04	1.090890e+04	1.143600e+04	1.381410e+04	1.033240e+04	1.215881e+04	7.547703e+03	2.466690e+04	1.048660e+04	9.814003e+03	1.796591e+04	1.375970e+04	1.449190e+04	1.628280e+04	1.216070e+04	9.834398e+03	1.034840e+04	1.353730e+04	1.330590e+04	1.097610e+04	1.266471e+04	2.085930e+04	1.012580e+04	1.244750e+04	8.573497e+03	1.302041e+04	7.994599e+03	1.207190e+04	2.274021e+04	1.495841e+04	9.398097e+03	1.940970e+04	1.215320e+04	1.052930e+04	9.216102e+03	9.323597e+03	3.343520e+04	1.590100e+04	8.200596e+03	1.370240e+04	2.171080e+04	1.282540e+04	1.414860e+04	8.224202e+03	1.339060e+04	1.448670e+04	1.331630e+04	1.138150e+04	1.045740e+04	1.216410e+04	2.404240e+04	1.205250e+04	1.183379e+04	8.965498e+03	1.023979e+04	1.158210e+04	1.626341e+04	1.111720e+04	1.184881e+04	1.165740e+04	1.611079e+04
5.384800e+03	1.869700e+03	1.396099e+03	1.429800e+03	1.522600e+03	1.399800e+03	1.416000e+03	1.678300e+03	1.301900e+03	9.683005e+02	1.096900e+03	1.660899e+03	1.395900e+03	1.244600e+03	1.467500e+03	1.160600e+03	1.372300e+03	1.370600e+03	1.439699e+03	1.489899e+03	1.414001e+03	1.357000e+03	1.596401e+03	1.242200e+03	1.099200e+03	1.382300e+03	1.354499e+03	1.277600e+03	1.724999e+03	1.355800e+03	1.313800e+03	1.185200e+03	9.677999e+02	1.757300e+03	1.279400e+03	1.438600e+03	1.437100e+03	1.334000e+03	1.325800e+03	1.695500e+03	1.314600e+03	1.634400e+03	1.755300e+03	1.406600e+03	1.332200e+03	1.592600e+03	1.377400e+03	1.284500e+03	1.355900e+03	1.361500e+03	1.122400e+03	1.375100e+03	1.155200e+03	1.569400e+03	1.600800e+03	1.099400e+03	1.590201e+03	1.823300e+03	1.466900e+03	1.676400e+03	1.390100e+03	2.142300e+03	1.441099e+03	1.648100e+03	1.334500e+03	1.750000e+03	1.360501e+03	1.535500e+03	1.322300e+03	1.263500e+03	1.065200e+03	1.319600e+03	9.472996e+02	1.405700e+03	1.390300e+03	1.285100e+03	1.438899e+03	1.591000e+03	1.891701e+03	1.283200e+03	1.974800e+03	1.230100e+03	1.985799e+03	1.302200e+03	1.401700e+03	1.180000e+03	2.953201e+03	1.487400e+03	1.286100e+03	1.766400e+03	1.530500e+03
7.722001e+02	7.426003e+02	7.204003e+02	6.621999e+02	7.857001e+02	6.410002e+02	8.258002e+02	8.131998e+02	7.556001e+02	8.296000e+02	9.101005e+02	7.756000e+02	9.424002e+02	7.763003e+02	7.645002e+02	7.970000e+02	6.758002e+02	7.605003e+02	7.392999e+02	8.051998e+02	8.584998e+02	1.022800e+03	7.870999e+02	6.807999e+02	7.847999e+02	8.921002e+02	7.901003e+02	7.857998e+02	7.513998e+02	7.251999e+02	7.304998e+02	7.009001e+02	8.813999e+02	8.243002e+02	7.443999e+02	7.439001e+02	7.954001e+02	7.254996e+02	6.835002e+02	8.872003e+02	6.566000e+02	9.059000e+02	6.524000e+02	8.683001e+02	1.098000e+03	8.675999e+02	6.818001e+02	8.570004e+02	1.030200e+03	7.002999e+02	8.052997e+02	8.248998e+02	6.835997e+02	8.796001e+02	8.187000e+02	8.964001e+02	7.321000e+02	6.317999e+02	8.123998e+02	7.323000e+02	7.901003e+02	7.449000e+02	1.036699e+03	7.328002e+02	8.380003e+02	1.233300e+03	7.604001e+02	7.717999e+02	7.341001e+02	6.600004e+02	8.634998e+02	6.322998e+02	7.603000e+02	8.521999e+02	8.410000e+02	7.075999e+02	9.551000e+02	1.380700e+03	6.948000e+02	7.631998e+02	7.556001e+02	7.211002e+02	7.325000e+02	8.862003e+02	7.951003e+02	8.363999e+02	7.222002e+02	7.610999e+02	8.205998e+02	8.087001e+02	7.760001e+02
6.060000e+02	7.558002e+02	6.772999e+02	7.836002e+02	8.109004e+02	7.525001e+02	8.007999e+02	7.165001e+02	7.133998e+02	7.384999e+02	1.695700e+03	8.178996e+02	9.345999e+02	9.967003e+02	7.656000e+02	7.873002e+02	7.348001e+02	7.574002e+02	7.797998e+02	7.326001e+02	9.828000e+02	8.034002e+02	7.323000e+02	8.060000e+02	7.641998e+02	7.762002e+02	7.218999e+02	8.917002e+02	7.200000e+02	6.719001e+02	7.701998e+02	7.878002e+02	7.981002e+02	7.391001e+02	7.052999e+02	8.922004e+02	7.720000e+02	7.741997e+02	7.314001e+02	7.419000e+02	6.994000e+02	7.406001e+02	1.701800e+03	7.133998e+02	7.814003e+02	7.971000e+02	7.928005e+02	7.692000e+02	7.612001e+02	7.212002e+02	1.316000e+03	6.962999e+02	7.259000e+02	7.339002e+02	8.332000e+02	7.447002e+02	7.063997e+02	8.747998e+02	7.282000e+02	7.271998e+02	7.241998e+02	8.283002e+02	7.035997e+02	7.800999e+02	9.441001e+02	7.775998e+02	6.747999e+02	7.498000e+02	1.702000e+03	7.436000e+02	8.685999e+02	7.660995e+02	7.227000e+02	7.628999e+02	7.398997e+02	7.445996e+02	7.470997e+02	7.917000e+02	1.714500e+03	7.656000e+02	7.125004e+02	8.675999e+02	7.052999e+02	7.804000e+02	8.047004e+02	7.265997e+02	6.757000e+02	6.979002e+02	1.290500e+03	7.506003e+02	7.625996e+02
3.705101e+03	3.398299e+03	3.811399e+03	3.923401e+03	4.858102e+03	4.298799e+03	4.184701e+03	4.007801e+03	4.184800e+03	5.095998e+03	3.178801e+03	5.507798e+03	4.158801e+03	3.601300e+03	4.217198e+03	3.257102e+03	4.407201e+03	3.679798e+03	4.088699e+03	3.747799e+03	4.403900e+03	4.205399e+03	4.313299e+03	4.030500e+03	4.097099e+03	4.267002e+03	3.916000e+03	4.683200e+03	4.199599e+03	4.884100e+03	3.931600e+03	4.066100e+03	4.069698e+03	4.062503e+03	3.929598e+03	4.585000e+03	3.519701e+03	3.686201e+03	4.304002e+03	4.819902e+03	4.099002e+03	3.714502e+03	4.082700e+03	4.116402e+03	4.073900e+03	4.210101e+03	4.159802e+03	4.684301e+03	3.830102e+03	3.728798e+03	3.654099e+03	3.449300e+03	3.584100e+03	4.169200e+03	4.224699e+03	3.456200e+03	3.856301e+03	4.029701e+03	3.917002e+03	4.187899e+03	4.991601e+03	3.897799e+03	5.128801e+03	4.502002e+03	3.807399e+03	4.604501e+03	4.177100e+03	4.534799e+03	4.728799e+03	3.974801e+03	4.273999e+03	4.181100e+03	5.335597e+03	4.779000e+03	4.566199e+03	3.541800e+03	4.064299e+03	5.033102e+03	3.968200e+03	4.077200e+03	3.899702e+03	4.002401e+03	5.607399e+03	4.525398e+03	3.718002e+03	4.051799e+03	4.347403e+03	3.994602e+03	3.708700e+03	4.230900e+03	4.511201e+03
7.874600e+03	2.887600e+03	4.205501e+03	3.841700e+03	2.386800e+03	2.106300e+03	2.667199e+03	5.874999e+03	6.374197e+03	3.669501e+03	3.001999e+03	2.967701e+03	2.024600e+03	2.692198e+03	3.221000e+03	2.396900e+03	3.251902e+03	2.220400e+03	6.223399e+03	1.955099e+03	2.231800e+03	2.627500e+03	3.148799e+03	1.711000e+03	8.950999e+03	3.169099e+03	2.714801e+03	3.334200e+03	3.753399e+03	2.541300e+03	2.827801e+03	3.226399e+03	2.796600e+03	8.276402e+03	3.244000e+03	3.021301e+03	2.725700e+03	4.443100e+03	2.617999e+03	1.860500e+03	3.541201e+03	3.854700e+03	4.331200e+03	5.037300e+03	2.805999e+03	4.099102e+03	2.272200e+03	3.407899e+03	2.761899e+03	2.259799e+03	2.063899e+03	5.819300e+03	2.187800e+03	2.760100e+03	2.586200e+03	3.988899e+03	7.679603e+03	2.662100e+03	5.287100e+03	3.001602e+03	3.062101e+03	4.810199e+03	2.743601e+03	2.362199e+03	2.389300e+03	2.633800e+03	1.334690e+04	3.368800e+03	2.843999e+03	2.066200e+03	5.487301e+03	2.489900e+03	3.100801e+03	4.220698e+03	2.556002e+03	5.497401e+03	3.298600e+03	2.407300e+03	2.460500e+03	3.476500e+03	1.572289e+04	2.437001e+03	3.011298e+03	2.451201e+03	3.335698e+03	5.024502e+03	3.369900e+03	3.613299e+03	2.765399e+03	2.387700e+03	3.515699e+03
3.573299e+03	2.824099e+03	4.508301e+03	2.659201e+03	6.359299e+03	7.053297e+03	4.140600e+03	2.901998e+03	2.718901e+03	2.030799e+03	1.091300e+03	3.658400e+03	3.030601e+03	2.614300e+03	3.741098e+03	4.522698e+03	5.963597e+03	2.489600e+03	4.291199e+03	5.056600e+03	3.414399e+03	3.064099e+03	4.393601e+03	4.556101e+03	4.888798e+03	3.316399e+03	2.552300e+03	3.331601e+03	3.210099e+03	5.783600e+03	4.097701e+03	3.173300e+03	2.760900e+03	4.791999e+03	4.539901e+03	5.237098e+03	2.673600e+03	4.456100e+03	4.347499e+03	2.149900e+03	4.276702e+03	2.980800e+03	2.249499e+03	3.100199e+03	3.675600e+03	2.132399e+03	4.188700e+03	2.923101e+03	2.419600e+03	3.758598e+03	5.179001e+03	3.257000e+03	4.319501e+03	4.568000e+03	2.838000e+03	1.050000e+02	3.387800e+03	3.409700e+03	3.101899e+03	2.580100e+03	4.893300e+03	2.757301e+03	1.871000e+02	3.291599e+03	3.345801e+03	2.780501e+03	4.908100e+03	3.284901e+03	3.128100e+03	5.330799e+03	4.189699e+03	5.568199e+03	4.369402e+03	1.937100e+03	3.770001e+03	2.865001e+03	2.718700e+03	3.251800e+03	4.349799e+03	5.131899e+03	2.583801e+03	5.253601e+03	5.808400e+03	2.047699e+03	1.859799e+03	3.383400e+03	4.477600e+03	3.107001e+03	2.791700e+03	3.229701e+03	5.328597e+03
1.690650e+04	1.510740e+04	1.378040e+04	1.035740e+04	1.910400e+04	1.532340e+04	1.237960e+04	1.472441e+04	1.147360e+04	2.122440e+04	1.437029e+04	1.930730e+04	2.165840e+04	9.710501e+03	1.341740e+04	1.397360e+04	1.581490e+04	1.250370e+04	1.694010e+04	1.898550e+04	1.767970e+04	1.385640e+04	1.156240e+04	2.292039e+04	1.802550e+04	1.708800e+04	1.424580e+04	1.719160e+04	1.653159e+04	1.846891e+04	1.640911e+04	1.088380e+04	1.504590e+04	1.769901e+04	1.305781e+04	1.521789e+04	3.076109e+04	1.662580e+04	1.887020e+04	2.720541e+04	1.671220e+04	1.663020e+04	1.749170e+04	1.478680e+04	1.596591e+04	1.169960e+04	2.307681e+04	3.120308e+04	2.704889e+04	1.195280e+04	1.436750e+04	1.249360e+04	1.441791e+04	1.336909e+04	9.230397e+03	8.820300e+03	2.369451e+04	1.352020e+04	1.314520e+04	1.983339e+04	1.892940e+04	1.407381e+04	1.414449e+04	1.956451e+04	1.457600e+04	1.911230e+04	1.056790e+04	1.028330e+04	8.719405e+03	1.509091e+04	1.494901e+04	2.805159e+04	1.607940e+04	1.947961e+04	2.408211e+04	1.881520e+04	2.180350e+04	2.786829e+04	1.134960e+04	8.860897e+03	1.325709e+04	2.008081e+04	7.131600e+03	2.422920e+04	1.866289e+04	1.411200e+04	1.109330e+04	1.822231e+04	1.873729e+04	1.383750e+04	1.490100e+04
1.426930e+04	2.085920e+04	2.019410e+04	1.047540e+04	3.331199e+04	1.888390e+04	1.448900e+04	2.056930e+04	2.034080e+04	1.091800e+04	3.211599e+03	2.846990e+04	4.165939e+04	1.078960e+04	2.403360e+04	9.011303e+03	1.046930e+04	1.168470e+04	7.738697e+03	7.783304e+03	1.020110e+04	1.020730e+04	2.088531e+04	2.138120e+04	9.585301e+03	1.787550e+04	1.131950e+04	1.527400e+04	2.701691e+04	1.857680e+04	2.752809e+04	1.918400e+04	1.467410e+04	1.821141e+04	1.536180e+04	4.533212e+04	2.581049e+04	2.094600e+04	1.341230e+04	1.090280e+04	1.347180e+04	1.212130e+04	1.634480e+04	1.468039e+04	8.732300e+03	1.063690e+04	1.156020e+04	7.691717e+04	2.665200e+04	1.144679e+04	2.276641e+04	9.380402e+03	1.620860e+04	2.022549e+04	1.696980e+04	7.217302e+03	2.565810e+04	2.935069e+04	1.144430e+04	4.775519e+04	6.297340e+04	1.591360e+04	1.502751e+04	2.536230e+04	8.893805e+03	1.955171e+04	1.498560e+04	7.727500e+03	1.429920e+04	1.780050e+04	2.370809e+04	1.447960e+04	9.842800e+03	9.503597e+03	1.535899e+04	8.352104e+03	7.346997e+03	2.350800e+04	3.126830e+04	1.490310e+04	7.737796e+03	2.213339e+04	1.630880e+04	9.384401e+03	1.379180e+04	7.948798e+03	8.425800e+03	1.634440e+04	8.984105e+03	2.061700e+04	1.812420e+04
6.634352e+04	5.721152e+04	6.032360e+04	5.473636e+04	5.203552e+04	5.594137e+04	5.814607e+04	5.733069e+04	6.061213e+04	6.623591e+04	5.504172e+04	6.573358e+04	5.751398e+04	6.859639e+04	5.889041e+04	7.041114e+04	5.833952e+04	5.671021e+04	5.332912e+04	5.486099e+04	6.619272e+04	6.337402e+04	6.237598e+04	6.428458e+04	6.388422e+04	5.479110e+04	5.872182e+04	6.244862e+04	5.641699e+04	6.995914e+04	7.634214e+04	6.246689e+04	6.389441e+04	5.989762e+04	6.489771e+04	5.785191e+04	6.701145e+04	6.537462e+04	6.090436e+04	7.748713e+04	6.711023e+04	6.528681e+04	6.062600e+04	6.489938e+04	6.058500e+04	5.329731e+04	6.217220e+04	7.386637e+04	6.757523e+04	5.846599e+04	7.088880e+04	5.765671e+04	5.814171e+04	6.556158e+04	5.104429e+04	6.131830e+04	6.940375e+04	6.340368e+04	6.369074e+04	6.915232e+04	5.981451e+04	5.674910e+04	5.910641e+04	6.207049e+04	5.877842e+04	5.927787e+04	6.067872e+04	5.571160e+04	5.883712e+04	5.666031e+04	5.366928e+04	6.497229e+04	5.763829e+04	6.735881e+04	7.668071e+04	6.431319e+04	6.431983e+04	6.534988e+04	5.957721e+04	5.780970e+04	5.976888e+04	4.381521e+04	6.821153e+04	4.992739e+04	5.787690e+04	5.916011e+04	5.710312e+04	6.622572e+04	6.688379e+04	6.234732e+04	7.442275e+04
1.734400e+03	1.666400e+03	2.170100e+03	3.338201e+03	1.640799e+03	2.529801e+03	1.767900e+03	2.180599e+03	2.190000e+03	3.381400e+03	1.901500e+03	4.085401e+03	2.713300e+03	2.027400e+03	1.681200e+03	2.107699e+03	1.731800e+03	1.884500e+03	4.041900e+03	3.094100e+03	1.943601e+03	1.763300e+03	2.827100e+03	1.834200e+03	2.528901e+03	1.987199e+03	1.638800e+03	2.608501e+03	2.291301e+03	3.031699e+03	2.698900e+03	2.750900e+03	2.569000e+03	3.821499e+03	2.709100e+03	4.881700e+03	2.454499e+03	2.339400e+03	2.553301e+03	2.050599e+03	2.359601e+03	1.817900e+03	3.562099e+03	4.191599e+03	1.921701e+03	2.486899e+03	2.284999e+03	2.328900e+03	3.073000e+03	1.884300e+03	2.126901e+03	1.832000e+03	3.012301e+03	1.989100e+03	2.848499e+03	2.459799e+03	4.971099e+03	5.821499e+03	3.603999e+03	4.113700e+03	2.437300e+03	2.156300e+03	2.584100e+03	3.019000e+03	3.697599e+03	2.471200e+03	2.098500e+03	1.985100e+03	4.022002e+03	3.766002e+03	2.099600e+03	4.191399e+03	2.435201e+03	1.845100e+03	2.563900e+03	2.232499e+03	2.181700e+03	5.272699e+03	2.814299e+03	3.069000e+03	2.004901e+03	4.054398e+03	4.569999e+03	1.466501e+03	1.592499e+03	2.653701e+03	3.046601e+03	2.375200e+03	2.171200e+03	2.237700e+03	3.409501e+03
7.247200e+03	4.527601e+03	7.766996e+03	1.119840e+04	4.704801e+03	5.309300e+03	6.127598e+03	6.395396e+03	1.395340e+04	4.885600e+03	8.547098e+03	5.054799e+03	5.026098e+03	4.779199e+03	5.936299e+03	4.441601e+03	4.591201e+03	3.805499e+03	7.433701e+03	5.709901e+03	3.915899e+03	4.248601e+03	5.704299e+03	3.669999e+03	1.167670e+04	4.301500e+03	5.800900e+03	5.368201e+03	6.826399e+03	4.766300e+03	5.353100e+03	5.028000e+03	6.334904e+03	4.999999e+03	4.503500e+03	5.156402e+03	4.070999e+03	9.995001e+03	5.871897e+03	3.157299e+03	7.383499e+03	7.447699e+03	5.236300e+03	6.940096e+03	5.884100e+03	4.940701e+03	3.513500e+03	5.428801e+03	4.091701e+03	5.113300e+03	4.251700e+03	1.010600e+04	4.247700e+03	5.636399e+03	4.649497e+03	7.828901e+03	4.733800e+03	4.631298e+03	1.159500e+04	6.719099e+03	3.709202e+03	8.660400e+03	1.002130e+04	4.287099e+03	3.936602e+03	2.688500e+03	1.878430e+04	6.536198e+03	4.837601e+03	4.312199e+03	1.185210e+04	4.735398e+03	6.100002e+03	3.947901e+03	9.904998e+03	1.145730e+04	5.830500e+03	5.176399e+03	4.446400e+03	5.603700e+03	9.836798e+03	4.826100e+03	5.314602e+03	5.603199e+03	5.124800e+03	6.377499e+03	5.061801e+03	4.214001e+03	4.928900e+03	4.625001e+03	4.414000e+03
2.609501e+03	2.605999e+03	2.651000e+03	2.797600e+03	2.887399e+03	2.503599e+03	2.663700e+03	2.618600e+03	2.449100e+03	2.728100e+03	2.782199e+03	2.931599e+03	2.738500e+03	2.661100e+03	2.489099e+03	2.690199e+03	1.961600e+03	2.811100e+03	2.702800e+03	3.090600e+03	2.735098e+03	2.921600e+03	2.996299e+03	2.864900e+03	2.628099e+03	2.586899e+03	2.600701e+03	2.805898e+03	2.528300e+03	2.593100e+03	2.707399e+03	2.557699e+03	2.843500e+03	2.512700e+03	2.986699e+03	3.043600e+03	2.687001e+03	3.464300e+03	2.186200e+03	3.006299e+03	2.854199e+03	3.316098e+03	2.554400e+03	2.616100e+03	3.917398e+03	2.654001e+03	2.842499e+03	2.783000e+03	3.712301e+03	2.742500e+03	2.997799e+03	5.338301e+03	2.542500e+03	2.911900e+03	2.521399e+03	3.075499e+03	2.517701e+03	2.621900e+03	2.763899e+03	2.808800e+03	2.522399e+03	2.752901e+03	2.368300e+03	2.448800e+03	2.977701e+03	2.904200e+03	2.495602e+03	2.513101e+03	2.808901e+03	2.776801e+03	2.748600e+03	2.754800e+03	3.225100e+03	2.810301e+03	2.999801e+03	2.541700e+03	2.730599e+03	2.650001e+03	2.515400e+03	2.824299e+03	2.647698e+03	1.413741e+04	2.551999e+03	2.966000e+03	2.718700e+03	2.934000e+03	2.893400e+03	2.666698e+03	2.649900e+03	2.865500e+03	2.922100e+03
7.485999e+02	8.129997e+02	7.462002e+02	8.785996e+02	8.345999e+02	7.535999e+02	7.773998e+02	8.018002e+02	7.967001e+02	8.087999e+02	9.630000e+02	8.619002e+02	8.594000e+02	8.857999e+02	8.450003e+02	8.455997e+02	7.306998e+02	8.062000e+02	7.769996e+02	7.954999e+02	8.640997e+02	8.923000e+02	7.748998e+02	1.014900e+03	8.929001e+02	8.309000e+02	7.941001e+02	8.310002e+02	7.867999e+02	7.292001e+02	8.424002e+02	7.969001e+02	8.856998e+02	7.188002e+02	7.383003e+02	9.632003e+02	8.196999e+02	7.897001e+02	7.402003e+02	8.283996e+02	1.175500e+03	8.318998e+02	7.809000e+02	7.751002e+02	1.236500e+03	8.176995e+02	8.368000e+02	8.347000e+02	8.238998e+02	8.071002e+02	7.709000e+02	7.811003e+02	7.962000e+02	7.944001e+02	8.178996e+02	7.799998e+02	7.732998e+02	7.726997e+02	8.107998e+02	7.935003e+02	7.798998e+02	8.180998e+02	8.380003e+02	8.323999e+02	8.490002e+02	8.341997e+02	7.220000e+02	7.917999e+02	8.669001e+02	7.238997e+02	8.461995e+02	7.844997e+02	7.600998e+02	8.131000e+02	8.363001e+02	8.063000e+02	8.272996e+02	8.406002e+02	8.112001e+02	8.059000e+02	7.844001e+02	7.424999e+02	9.098002e+02	8.672998e+02	8.303996e+02	8.434005e+02	7.282000e+02	1.062100e+03	9.374000e+02	7.998003e+02	8.451004e+02
8.106998e+02	7.263001e+02	6.841999e+02	7.060003e+02	7.073998e+02	8.131998e+02	7.742996e+02	7.811003e+02	6.741001e+02	7.645002e+02	7.348001e+02	7.337003e+02	7.120003e+02	7.574002e+02	1.137100e+03	6.864001e+02	1.202600e+03	7.371999e+02	6.808999e+02	7.168001e+02	7.615004e+02	7.227000e+02	7.339002e+02	6.663000e+02	7.426003e+02	7.470997e+02	7.742996e+02	7.002999e+02	7.126002e+02	8.011003e+02	7.538998e+02	7.624004e+02	7.532004e+02	7.396003e+02	6.700997e+02	7.346000e+02	2.246999e+03	7.300002e+02	6.724000e+02	7.234001e+02	7.235997e+02	6.933000e+02	2.046601e+03	7.357001e+02	6.958001e+02	9.517000e+02	6.578004e+02	8.060000e+02	6.842999e+02	7.552000e+02	7.268002e+02	6.953001e+02	7.005999e+02	7.254000e+02	7.109996e+02	8.169998e+02	6.961001e+02	8.960000e+02	6.749000e+02	6.592999e+02	7.630998e+02	1.145900e+03	7.367999e+02	7.855999e+02	7.354997e+02	7.185999e+02	6.557004e+02	7.234001e+02	6.806999e+02	7.398003e+02	6.689998e+02	1.150800e+03	6.810000e+02	2.768600e+03	8.444996e+02	7.335996e+02	7.732001e+02	7.181000e+02	6.815001e+02	7.777000e+02	6.505003e+02	6.720003e+02	7.062000e+02	7.617000e+02	6.989997e+02	6.983996e+02	8.710997e+02	7.218999e+02	7.478002e+02	7.073003e+02	7.504005e+02
